uniprot,mw,abundance
P51862,152631.2,4.25e-06
O13513,12978.6,1.26e-07
P33399,32107.5,6.24e-05
Q07878,357776.4,4.46e-05
P36151,39410.4,3.8700000000000006e-05
P40359,25058.0,1.2700000000000001e-06
P38801,21056.5,2.15e-05
P19454,39409.0,0.000111
Q03193,34626.8,8.48e-06
Q99318,11620.7,1.22e-06
Q12691,120270.2,1.5199999999999998e-05
P20438,61685.2,1.36e-05
Q08484,73287.1,6.650000000000001e-06
P53970,27733.4,1.6800000000000002e-05
P13587,120330.4,7.170000000000001e-05
Q8TGJ7,6411.3,
P40893,21963.9,5.24e-05
P32794,84731.5,3.07e-05
P53148,104791.5,5.21e-06
P08458,55705.6,2.1899999999999998e-06
P38745,61176.1,0.000131
P34246,39841.3,1.6000000000000001e-06
P06634,65554.7,0.000265
P25333,66690.9,9.88e-06
Q6B0Y5,4725.3,
O14467,16420.0,0.000899
P41911,49418.2,0.000397
Q08685,50217.1,2.26e-05
P53264,52063.3,5.7e-08
P38734,60629.0,2.33e-06
Q99287,89400.0,8.18e-05
P47133,33853.5,0.000102
P32915,52947.9,0.000452
P25615,67533.1,1.8999999999999998e-06
P38708,77378.9,0.000519
P11745,45774.9,0.000691
P53145,72736.4,0.000218
P32602,32792.1,0.000118
P47107,127425.3,1.3899999999999998e-06
A0A023PZI4,13251.5,
P47006,26879.7,0.000117
P53875,16681.0,5.31e-05
P39972,13995.1,1.1399999999999999e-06
P14724,14067.0,2.4100000000000002e-06
P54730,46970.4,4.1200000000000005e-05
P54783,59491.2,0.000237
P38920,87060.3,5.74e-06
Q12248,10506.7,1.76e-05
P07274,13674.6,0.000209
P53239,35676.7,6.47e-06
P40479,23886.8,2.65e-06
P53857,47827.2,6.53e-06
P47010,14855.3,1.16e-06
P32901,68030.9,1.92e-05
P25382,57039.7,4.8299999999999995e-05
P16151,43242.5,2.1899999999999998e-06
Q03308,92740.1,2.07e-05
P53301,52737.4,0.000256
P02994,50045.3,0.007389
P39004,62737.6,7.11e-05
Q04670,198574.1,4.6e-06
P40071,81546.2,1.13e-05
P0C2H7,15525.5,0.000977
P25651,21745.5,2.13e-05
Q08904,61289.9,1.8600000000000002e-06
P38694,71323.6,0.000225
P43558,33499.2,2.8800000000000002e-05
P39002,77964.4,8.620000000000001e-05
P38144,131093.2,0.000106
P53956,19364.8,8.52e-06
Q06675,42950.1,1.04e-05
P39929,26968.4,6.56e-05
P41913,57053.1,2.13e-05
P53388,68111.0,0.000123
P38953,46348.2,1.07e-05
P53113,24080.6,1.29e-06
P43623,36964.7,2.3e-05
P53979,14984.1,1.34e-06
Q99385,44635.6,8.8e-05
P38806,32089.9,3.48e-06
Q12449,39435.8,0.000238
Q06267,13584.5,1.59e-06
Q12350,35037.1,5.93e-06
P25847,108863.1,4.0799999999999996e-05
P51601,27768.4,5.1200000000000004e-05
P36421,44024.4,0.000691
A0A023PXM7,14187.7,1.1e-07
Q04689,35982.6,1.2700000000000001e-06
O13561,13718.1,1.2700000000000001e-06
P0C5L0,5742.7,
O13554,12166.1,1.32e-06
Q6Q5X2,5968.2,1.53e-05
P53939,45928.3,6.95e-06
Q03799,17481.9,4.5599999999999995e-06
O94086,18504.8,1.22e-06
Q08726,39694.2,9.659999999999999e-05
P36114,81722.1,8.09e-05
P0CX13,45172.4,7.43e-06
Q03327,57541.4,1.4099999999999999e-05
P32793,50903.5,2.91e-06
P43585,95436.5,0.000304
O75012,10701.8,4.94e-06
P38629,38201.0,5.88e-05
P40206,24673.7,2.87e-05
Q12217,49069.1,1.37e-05
Q06336,62310.2,2.23e-05
P53153,32135.5,8.48e-06
P61830,15378.3,0.001837
P25087,43422.2,0.001222
P53214,57507.1,1.66e-06
Q05785,71796.3,3.57e-05
P36165,102720.8,9.57e-06
Q12336,19289.9,1.38e-06
P23250,46632.5,1.43e-05
P53151,14219.7,1.42e-06
P38956,18668.2,1.13e-05
Q08558,30062.2,6.27e-07
Q12091,16748.6,6.429999999999999e-05
P53121,90762.2,6.7e-06
Q05881,40913.8,0.000122
A0A023PZH5,12861.2,1.7800000000000001e-06
P33734,61054.6,0.000289
Q3E793,12543.7,5.28e-06
P53268,15405.6,1.48e-06
P53120,137484.6,1.74e-05
P49723,40041.8,0.001538
Q02732,42788.7,1.45e-05
Q99395,23258.0,1.12e-05
Q3E820,6258.5,2.21e-07
P38958,13192.7,1.07e-05
Q04004,26609.9,2.1899999999999997e-05
Q03455,80578.2,1.39e-05
P40073,41119.0,2.61e-05
P53056,9032.9,1.8400000000000002e-06
P38187,83845.7,6.19e-06
P0CX27,12239.0,0.000637
Q12275,186931.5,2.1499999999999997e-06
P35718,24313.9,9.210000000000002e-06
Q12112,199015.5,2.57e-06
Q12235,58904.2,2.4e-06
Q12485,49037.1,1.38e-05
Q06135,62336.6,9.340000000000001e-07
P32493,59766.4,6.87e-06
P16451,45356.1,3.2200000000000003e-05
Q08187,22433.8,1.4499999999999999e-06
Q03433,32039.0,2.5400000000000002e-06
P38912,17423.3,0.000447
Q08457,29568.2,1.91e-05
P34244,169646.3,5.65e-06
Q04898,11621.4,3.4e-05
Q8TGJ3,8198.8,9.61e-07
P47090,58116.5,1.22e-05
P28626,16858.5,1.1100000000000002e-06
P38877,15169.9,1.46e-06
P26370,61219.4,1.37e-05
Q04006,20929.4,8.269999999999999e-06
P39974,11952.5,5.14e-06
P22216,91965.5,6.110000000000001e-05
Q03640,171072.1,0.000201
P53223,27653.3,1.59e-05
P36077,13858.3,1.13e-05
P53077,14492.9,1.21e-05
P38353,53314.1,0.000105
O13587,11814.8,9.649999999999999e-07
P46949,90717.2,2.7e-05
P0CX55,17049.9,0.001096
P32561,48887.5,6.170000000000001e-05
P18496,32107.3,2.09e-05
P38876,21048.6,5.13e-06
P47101,84288.9,
P17695,15861.6,0.000364
Q12074,33312.2,0.000217
P53037,130069.4,1.74e-06
P53819,211098.4,1.33e-06
P25491,44666.2,0.002117
P38238,34703.0,4.34e-05
P33890,24613.1,2.08e-07
Q12483,26949.3,1.1e-05
P47113,66075.2,1.2800000000000001e-05
P0C2H6,15551.6,0.000527
P0CX40,22517.2,0.000595
P36084,60464.4,4.11e-05
P36119,60795.8,2.93e-05
P53274,25838.8,7.26e-06
P39729,40704.5,0.000178
P36080,50507.5,1.63e-05
P25338,20179.3,8.550000000000001e-06
P38881,36406.8,2.45e-05
P53197,62828.4,1.21e-06
P50089,89255.3,2.0399999999999998e-05
P40466,53493.7,1.7100000000000002e-05
P32328,65886.4,3.72e-05
P36092,12459.1,1.28e-06
Q05533,32085.9,4.34e-06
Q03667,16672.7,0.000133
Q08748,147442.9,5.05e-06
P13185,120082.4,2.2800000000000002e-05
Q8TGT5,4397.7,
P38163,111637.5,3.11e-06
P51534,89538.6,3.4e-05
Q03944,67283.5,1.0199999999999999e-05
P40470,23861.6,4.0600000000000004e-05
P40586,27421.4,1.32e-06
P38063,35714.4,0.000101
Q12108,64286.1,3.02e-05
P32855,122216.8,1.31e-05
P23797,35451.3,3.1e-06
P04397,78182.9,2.12e-06
Q08641,71433.2,0.000209
Q8TGQ9,3352.0,
P35172,89670.1,2.4100000000000003e-05
Q08693,91969.8,4.58e-06
P40084,26223.8,5.93e-05
P53884,20958.2,1.12e-06
P50086,25611.5,3.47e-05
P00546,34064.8,0.000113
Q03674,75429.1,5.4e-06
P38788,58215.1,0.001084
P01094,7707.6,9.31e-06
P29468,64554.7,0.00016
Q02948,63241.4,2.72e-05
P08518,138736.0,0.000311
Q08223,45868.4,4.53e-06
P37366,45208.8,9.15e-05
P0CE91,12902.9,1.18e-06
Q99383,59641.6,7.43e-05
P36164,38307.7,0.00011
Q12303,54576.9,2.1800000000000003e-06
P53010,127030.3,1.83e-05
Q04069,12400.8,1.2e-06
P32896,103934.4,1e-05
P00560,44738.8,0.013227
P36137,50977.5,5.31e-06
P80210,48281.8,0.000726
P46982,67199.9,0.000136
P53324,48541.3,2.37e-06
P40543,21787.6,1.4099999999999999e-05
Q12321,64217.6,4.86e-05
P47130,49498.1,3.13e-05
Q04299,32067.6,1.51e-06
Q07949,44736.1,1.42e-06
P40033,15855.8,1.63e-05
P54858,35926.1,5.47e-05
P41901,59845.8,1.6499999999999999e-06
A0A023PZF5,12721.6,1.75e-07
P32522,112680.4,1.19e-05
Q04276,14105.8,1.0700000000000001e-06
P31412,44185.8,0.000304
P40462,107709.0,0.0001
P53063,44505.9,7.42e-05
P09435,70527.4,0.000444
P38817,64341.5,0.000125
P40023,16087.7,2.05e-05
Q04949,36810.0,1.3e-05
Q04500,102977.5,5.46e-05
Q99312,51315.4,2.86e-05
P53906,11891.2,5.8099999999999994e-06
P30775,46775.7,9.67e-06
Q01532,52090.1,6.5e-05
P0CX09,56460.7,1.55e-06
Q3E731,11101.7,6.78e-05
Q01389,164246.6,3.74e-06
Q05043,43462.6,1.13e-05
Q3E705,27132.7,7.86e-05
Q07533,100639.7,5.47e-06
Q08234,145068.8,7.24e-06
Q12326,34858.8,0.000233
Q04978,23940.2,8.08e-06
Q8TGQ2,12719.4,2.65e-07
Q01852,48869.1,8.35e-05
Q12266,49285.6,4.15e-06
Q04772,23193.3,1.06e-05
P02293,14267.6,0.00081
Q3E758,5101.2,1.05e-07
P06839,89767.0,0.000141
P53909,39618.2,0.00049
Q12438,25781.5,2.2e-05
Q04549,33020.7,1.2e-06
P38799,63331.2,3.7200000000000004e-06
P38995,109801.8,3.89e-06
P20676,113615.1,9.38e-05
P40541,132955.6,4.15e-05
Q12454,26032.6,3.67e-06
P40357,73602.8,5.65e-06
P46991,17728.8,2.79e-06
Q8TGT7,4541.4,
P25348,21455.4,3.61e-05
P50109,65589.0,5.44e-05
P32505,58328.9,0.000236
Q04217,144939.1,5.63e-05
P39968,63187.5,0.000183
P22214,25057.9,1.7800000000000002e-05
Q03619,198587.0,4.3700000000000005e-06
P14066,26602.6,5.860000000000001e-06
P39985,115864.0,0.000102
Q04746,58418.4,1.2e-06
Q03886,8984.8,1.7199999999999998e-07
P54114,55379.7,0.00017
P32844,93396.5,2.4e-05
P14020,30363.5,0.000151
Q06709,49691.5,0.000145
Q12138,15180.6,1.81e-06
Q08172,20111.4,1.46e-06
P53206,42805.4,7.97e-05
P53932,71197.2,3.92e-06
P33314,126680.5,2.05e-05
P38213,82359.3,9.02e-06
P33419,29288.0,5.83e-06
P04807,53930.9,0.003106
P31378,45579.4,2.56e-06
P32875,46269.0,3.8799999999999994e-05
Q12387,92811.6,9.53e-05
Q04947,32923.3,0.001054
Q3E830,8091.0,5.280000000000001e-07
P32623,49886.8,5.7e-05
P12753,152549.6,1.29e-05
Q04814,15644.1,3.71e-06
P0CX31,15348.1,0.000509
P87281,11504.6,3.08e-06
P36523,28177.9,9.77e-05
P42939,11969.8,1.04e-05
P32581,73562.3,1.38e-06
P32464,45858.5,1.57e-05
P10356,49486.8,1.88e-05
P25566,19287.4,1.1400000000000001e-05
Q08411,15180.3,1.34e-06
P33411,28374.7,1.52e-06
Q03079,24183.1,1.53e-06
Q08270,12419.1,1.95e-06
P39012,69212.7,1.1599999999999999e-05
P25381,55053.4,1.34e-06
Q03180,33001.8,1.66e-06
P25646,49419.5,6.4000000000000006e-06
Q12207,18974.3,0.000259
P42847,24580.8,5.01e-05
Q07988,24454.5,2.2000000000000002e-08
P38074,39771.3,0.000468
P01149,18634.2,6.979999999999999e-07
Q00772,55617.4,9.72e-05
Q3E7B3,7760.4,2.9199999999999997e-07
Q12359,30020.7,1.95e-05
P46671,24033.2,1.7e-05
P49090,64574.7,0.001823
P06367,14549.0,0.000841
P40472,48167.3,1.82e-05
Q99321,21574.8,5.71e-05
P46989,30197.6,0.000129
Q08421,47314.9,0.000235
Q12215,58225.5,8.09e-06
Q06479,93123.7,2.63e-06
O13535,202829.8,0.000251
Q3E7A7,11818.9,9.849999999999999e-06
Q06106,101112.9,5.21e-05
Q12058,11355.4,1.08e-06
Q8TGP6,5086.1,2.73e-07
P0C5M8,3425.0,1.05e-05
P53734,70354.4,0.000127
P11076,20529.7,0.000472
Q06127,14330.4,1.32e-06
Q3E816,8034.5,1.25e-07
Q06466,53808.9,1.23e-06
P40482,103623.8,7.620000000000001e-05
P53059,64835.2,1.09e-05
P43538,43829.2,1.49e-06
Q12316,198574.9,8.279999999999999e-06
P0C2I2,198536.6,0.000252
P38620,34759.3,8.88e-05
P38158,68126.7,3.45e-05
P53877,61760.5,4.61e-05
P34167,48512.6,0.000423
P32796,77246.6,9.120000000000001e-05
Q07915,23989.0,1.87e-06
P13856,30398.0,3.08e-05
Q07551,35556.8,0.000203
P11075,226761.4,0.000217
P40414,19072.9,0.000226
P04803,43023.9,1.21e-05
P32179,39141.6,0.00022
P05694,85853.6,0.005026
P41912,26529.9,9.49e-06
Q9P305,14402.5,3.55e-05
P39685,151642.6,9.159999999999999e-05
P52910,75483.3,0.002324
Q12222,43206.0,1.92e-06
Q3E818,6131.3,3.02e-07
Q08004,18521.2,0.000109
P47072,63208.3,3.66e-05
P48439,39487.6,4.14e-05
P0C5P0,10088.7,
P0C0W1,14635.3,0.000766
P29295,57354.9,0.000114
Q12134,28420.2,1.39e-05
Q12330,10373.2,5.0099999999999995e-06
P40046,14381.3,0.000163
Q12165,17019.6,1.43e-05
P21339,129989.9,1.42e-05
P36108,26286.1,1.23e-05
P06244,46064.1,5.1200000000000004e-05
P17898,44824.7,1.99e-05
P33296,28379.3,1.93e-05
Q04458,59975.4,4.11e-05
P39081,71901.0,5.25e-05
P43555,50327.9,7.759999999999999e-05
Q06116,285918.3,1.59e-06
P42222,47299.0,1.6100000000000002e-05
P38333,55107.9,0.000237
Q07963,216750.9,3.03e-06
P36104,37115.3,1.86e-05
P14741,34015.4,0.000184
P53935,141462.4,1.62e-05
P10592,69447.5,0.009666
P06784,57723.7,1.4599999999999999e-05
Q12312,14371.0,1.32e-06
Q06142,94731.4,0.000579
P46674,149591.6,6.9400000000000005e-06
Q12311,86032.4,4.2000000000000004e-06
Q12320,32339.3,2.8e-06
P04037,17141.8,0.000212
P32609,59455.3,9.849999999999999e-06
P33303,35359.8,1.2800000000000001e-05
Q03388,90549.9,8.32e-06
P53966,61710.3,5.150000000000001e-06
P38967,65412.0,3.3799999999999995e-05
P47074,59523.1,2.84e-05
P53205,12415.9,1.75e-07
P53911,49369.6,5.32e-06
Q12358,46975.0,1.69e-06
P25386,206349.3,7.09e-05
P34222,22429.6,2.5600000000000002e-05
P40041,56650.1,1.7e-05
P36129,23236.1,1.1100000000000002e-06
P0CX41,14485.3,0.002124
Q01159,52755.7,1.58e-05
P38360,131878.8,3.4700000000000002e-06
P46972,19941.4,5.739999999999999e-07
P15938,121660.8,1.7100000000000002e-05
Q08923,57023.6,1.95e-05
P41834,40529.4,6.429999999999999e-06
A0A023PYI2,11942.2,3.19e-07
Q99341,18672.8,3.1699999999999997e-06
Q03818,17220.7,7.58e-06
P32266,99178.8,2.3899999999999998e-05
P34234,34302.3,5.69e-05
P53154,65359.4,1.6800000000000002e-05
Q03049,38579.1,2.3000000000000002e-07
Q12179,52269.4,1.59e-05
P0CX29,16061.2,0.003082
Q8TGR0,7916.5,
P33301,96370.8,5.38e-06
Q08220,55808.6,6.59e-05
Q8TGN1,5766.6,
Q04301,62649.9,1.4e-06
P47111,15660.6,2.84e-05
P33329,78515.0,5.21e-06
P40506,41869.3,7.41e-05
Q01476,146306.7,4.7e-05
P38837,32219.7,5.24e-05
A0A023PZA9,12909.0,1.37e-06
Q3E6R5,12722.7,1.38e-05
P40521,10335.5,1.06e-06
P50623,17917.6,6.77e-05
P38246,41783.1,1.37e-06
P42950,70386.8,3.48e-06
P53215,27760.1,1.93e-05
P08566,174730.6,0.000456
P53951,45609.9,1.85e-05
P54787,52464.1,5.5100000000000004e-05
P39928,134435.7,7.91e-06
Q03151,42159.1,1.48e-05
P38233,13442.9,1.56e-06
P53946,87536.1,4.73e-05
Q07979,57798.1,0.000402
P47104,154945.7,8.85e-06
Q04835,46663.0,6.3399999999999994e-06
A0A023PZM3,15160.0,1.4e-06
P53061,82823.9,2.3e-06
Q8TGU2,9957.5,
Q07959,62587.4,1.1100000000000002e-06
P38731,70904.1,1.99e-06
P43562,60618.6,1.2e-06
P38169,52435.1,2.08e-05
P00358,35845.2,0.003789
Q06624,39263.5,7.379999999999999e-05
P39540,36249.2,5.6e-05
P24000,17581.0,0.00216
Q03694,47318.2,7.85e-06
P38815,24648.2,2.62e-06
Q12509,50029.1,8.880000000000001e-06
P16120,57465.6,0.001083
Q12367,41386.5,5.5e-06
P38822,71162.0,0.000125
Q07457,80685.1,6.220000000000001e-05
P32571,105200.9,1.25e-05
P22138,135744.3,0.000329
P12689,112242.7,0.000383
P53320,40779.0,3.3299999999999996e-05
Q12192,35199.5,1.08e-05
P52491,21200.5,2.98e-06
P53310,11550.6,1.52e-06
P47025,80016.0,4.26e-05
P35207,146050.0,8.109999999999999e-05
P35206,45442.5,3.51e-05
P41930,52552.6,1.23e-06
Q06704,105206.2,7.19e-05
P39993,165613.8,9.159999999999999e-05
Q3E7Z3,5225.3,
Q05648,47169.1,4.07e-06
P40350,38353.2,0.000109
Q06204,48960.7,1.29e-06
P53329,20017.9,2.57e-07
Q03233,22117.9,9.73e-05
P38180,40769.4,1.5e-06
P0CX79,38672.8,1.19e-05
P47173,39680.7,1.99e-05
P38880,66715.2,1.24e-05
P43618,41285.2,1.43e-05
P53008,96468.4,6.53e-05
Q06410,48641.7,5.39e-06
P20084,9540.4,2.6300000000000002e-05
Q8TGU6,7382.8,
Q12069,53411.6,8.66e-06
P15807,31914.1,1.47e-06
Q3E769,10928.5,3.6400000000000003e-06
P07275,64433.7,0.00023
Q12090,45890.5,2.4100000000000002e-06
P07390,57499.4,7.1200000000000004e-06
A0A023PZG5,11525.6,
Q02486,21575.0,0.000201
Q08958,13838.3,1.24e-06
P32660,177776.8,1.84e-05
A0A023PXH4,17452.4,
P48568,32188.8,1.44e-06
P0C5P6,3945.8,
Q03768,30999.7,0.000284
P25649,15109.1,1.3199999999999999e-05
P07248,150928.6,9.93e-06
P40040,24137.9,0.000114
P06781,21475.0,5.31e-05
P39113,160514.8,2.34e-06
P38775,62691.6,2.02e-05
Q02863,56937.9,6.4000000000000006e-06
P15801,143532.1,6.93e-06
Q12184,18926.7,0.000151
P36167,27468.1,1.3600000000000001e-06
P53953,98919.4,4.15e-05
P53171,32967.3,4.62e-06
P53929,30741.3,5.16e-05
Q07454,113896.6,2.8500000000000002e-06
P32621,56807.0,0.000235
P17505,35652.3,0.000425
P47091,13294.0,1.29e-06
Q05812,80542.5,1.8100000000000003e-05
P17555,57514.0,0.000216
P22147,175458.4,0.000298
P15731,16453.9,0.001995
P0C5R2,9579.4,
P06168,44377.0,0.009115
P40395,121634.5,4.05e-06
P40480,123528.7,3.31e-06
P32190,79829.2,1.6899999999999997e-05
P38702,40842.8,1.1399999999999999e-06
Q03081,19565.8,9.41e-06
P47131,11254.3,2.6399999999999998e-05
Q08952,30771.6,1.48e-05
Q8TGR4,5212.0,2.6e-07
P25356,250850.0,1.66e-06
P38287,44393.4,8.35e-06
P30822,124076.0,0.000194
P47073,11281.6,1.4499999999999999e-06
P41056,12184.4,0.000817
Q05898,12196.7,1.31e-06
P40442,99694.3,2.42e-06
Q03305,47430.2,6.87e-05
P00815,87696.9,0.000828
Q05871,31701.8,4.46e-06
P31244,91439.5,5.22e-06
P32606,93433.9,2.07e-05
Q07986,23392.1,1.06e-05
Q6B2I9,12637.2,2.9e-07
Q06350,59121.5,2.76e-05
P0CX11,47312.0,1.77e-05
P40494,91064.5,1.88e-05
P38374,7374.9,1.2699999999999999e-05
P40064,156636.6,6.23e-05
P47127,44447.4,3.8e-05
Q03483,49835.0,2.8900000000000003e-06
P13181,63626.5,1.4499999999999999e-06
P47185,62924.9,2.3e-08
P40523,70731.2,1.29e-06
A0A023PXC2,12414.6,
P13433,153064.9,0.00011
P32454,107759.0,0.000154
P53339,16783.5,1.35e-06
P40104,14008.1,1.2e-06
P26793,43289.8,0.000176
Q07658,24155.8,1.31e-06
Q07527,165023.2,4.4e-05
P40012,59720.7,8.98e-05
Q06211,161213.2,2.04e-06
O13569,18449.5,1.71e-06
P53343,12816.6,1.0700000000000001e-06
P40095,63737.8,6.83e-06
Q02821,60421.9,0.000171
P47032,30618.4,1.67e-05
P14064,62389.6,1.4499999999999999e-06
P40032,74017.9,0.000153
P53342,17323.6,1.2e-06
Q03983,53739.7,3.48e-06
Q05931,72362.3,6.379999999999999e-05
P46992,42946.1,6.29e-05
P38352,70484.2,2.02e-06
P38338,80439.2,2.36e-06
Q04521,12033.3,2.5899999999999998e-06
P40956,44407.5,2.5399999999999997e-05
P38772,42325.4,2.8800000000000002e-05
Q04897,11829.6,
P13186,128369.2,1.45e-05
P36170,122092.4,5.809999999999999e-07
P53437,42797.6,2.5899999999999998e-06
Q03361,98726.3,2.14e-05
P47094,15292.0,
P09232,69606.1,9.04e-05
P35688,116665.7,5.860000000000001e-06
P35197,39289.7,0.000162
P33298,47886.3,2.99e-05
P05743,14252.0,0.000455
P53093,25994.6,1.72e-06
Q06679,87796.4,0.000106
P40080,23491.9,2.6399999999999998e-05
P38900,70121.9,1.2e-06
P38319,62338.9,1.9600000000000002e-05
P24280,34894.0,0.001102
P31381,58298.6,6.7e-06
P36160,39606.2,0.000403
P38794,26478.6,1.92e-06
O13541,12973.3,1.5e-06
P38428,22760.9,1.18e-05
Q03691,28904.7,5.11e-05
Q06053,76596.5,0.000109
P38290,32202.9,1.23e-06
Q08216,24093.3,1.6e-05
P40540,15910.6,8.5e-05
P53604,23363.2,1.4599999999999999e-05
Q12344,101736.7,2.8100000000000002e-05
P47058,28251.8,9.35e-06
P39960,245445.0,3.48e-05
Q6B0V8,13454.2,1.17e-06
P21192,86640.2,1.05e-05
P31109,13202.5,3.6e-05
Q3E771,7165.5,
P27637,78899.8,1.9699999999999998e-05
P0CE93,12846.7,1.21e-06
Q06235,13064.4,2.84e-06
P40093,38174.8,0.000144
P38330,83760.2,2.08e-05
A0A023PXG3,14779.5,9.1e-08
P40042,20682.7,1.2700000000000001e-06
Q03482,8567.7,0.000119
P01098,10069.7,2.7e-05
P17214,81828.0,2.0699999999999997e-06
P25575,12052.1,2.5000000000000002e-08
P53551,27846.2,0.000128
Q03764,61643.5,3.09e-05
Q02831,27468.8,1.4499999999999999e-06
Q02804,22780.5,2.17e-05
Q03798,29089.1,3.9200000000000004e-05
Q12001,62798.3,7.2999999999999996e-06
Q03214,162692.2,3.39e-06
P25302,123820.0,7.73e-06
P53103,12232.5,1.81e-06
Q08548,72257.8,6.05e-05
P29539,217911.8,4.53e-06
P39713,46085.1,3.4399999999999996e-05
A0A023PZB8,12603.4,
P53305,12408.9,2.02e-05
P53550,108652.3,0.000158
P28834,39328.5,0.000198
P36005,49622.1,3.66e-06
P38999,48906.1,0.001036
Q03406,33929.9,3.69e-06
Q04489,59465.0,4.23e-05
P42945,200069.9,0.000349
P43637,62091.2,4.01e-07
Q8TGK0,11606.0,
P53071,19337.1,1.3e-06
Q08729,48098.3,1.18e-05
P40341,93277.3,0.000129
P41695,117861.4,5.62e-06
Q08217,124340.5,2.3100000000000002e-05
Q08960,89816.3,0.000114
P40513,30111.5,0.00011
Q06488,102313.0,4.1e-05
P25296,19624.0,3.98e-05
P25341,81474.3,6.17e-07
P38249,110332.4,0.001156
P09620,82168.2,0.000113
P40476,34650.0,4.3799999999999996e-06
P38798,126700.0,3.84e-05
P22146,59559.8,0.000641
Q12333,70917.0,2.2799999999999998e-06
P0C5L8,5643.6,1.01e-06
P32906,63038.7,7.77e-05
P47081,14080.2,7.63e-06
P14242,99343.3,6.53e-06
Q03941,27344.1,2.17e-05
Q8TGM4,4943.8,
P38968,138693.4,0.000268
Q06836,137581.6,5.95e-06
P32386,189169.9,0.000106
P18900,52567.2,3.6200000000000006e-05
P32838,42412.2,1.98e-05
Q2V2P3,8529.1,1.1699999999999999e-07
P40352,124528.1,2.2799999999999998e-06
P28777,40839.9,0.000325
P46676,118187.6,1.76e-05
Q08650,47732.9,8.96e-06
O13517,11659.0,1.37e-06
Q8TGL1,3324.9,
Q07904,58539.0,1.26e-06
Q07738,13494.3,1.07e-05
P48561,74177.3,2.09e-05
P47042,75319.0,9.74e-06
Q08287,56955.2,0.000282
P53136,51908.0,6.47e-05
Q07992,13871.6,1.35e-06
P0CX38,27023.9,0.00104
P25568,58848.1,1.19e-06
Q06469,29156.4,1.24e-06
A0A023PZD0,24207.3,
P35497,38164.0,1.4099999999999998e-06
P09937,38605.7,1.21e-06
P0CL26,8655.6,9.429999999999999e-07
P53183,38254.8,3.3e-05
Q12315,62083.0,2.3199999999999998e-05
P0CX73,48955.0,2.0300000000000002e-05
P38903,85323.6,3.98e-05
Q06032,53901.5,1.22e-06
P33895,52939.4,1.95e-05
P53860,40715.3,0.000214
P05085,100278.9,5.77e-06
A0A023PXB0,12095.1,5.0999999999999993e-08
P25350,18307.6,1.38e-06
P32478,41054.6,0.000128
P53082,14104.4,0.000116
Q07990,16950.2,4.91e-05
P87275,15759.5,1.7100000000000002e-05
Q06412,149105.8,1.79e-06
P02992,47966.7,0.000614
P38616,37324.2,3.43e-05
P53930,25972.4,5.48e-06
P46959,43920.2,8.240000000000001e-05
P32629,58161.4,1.05e-05
P0CY00,18601.2,1.01e-06
P53207,71340.0,1.31e-05
P47045,54176.2,2.5300000000000002e-05
P25303,41543.9,8.45e-05
Q06682,56700.3,7.41e-05
P38313,37444.1,1.74e-05
P40345,75385.0,2.42e-06
P07249,19482.7,1.03e-06
P38237,88601.8,3.52e-05
P41903,40264.0,4.24e-06
P0CL41,18613.1,9.000000000000001e-09
P36038,31168.1,2.2799999999999998e-06
Q07478,50294.4,0.000882
P19807,62052.5,5.3200000000000006e-05
P09959,90507.5,4.11e-05
P27636,110245.7,5.95e-06
P07213,70110.7,0.000584
P32337,120969.1,0.000182
P47169,161180.1,0.000113
P32497,93169.0,0.000935
P48570,47098.4,0.000711
P47771,55181.2,3.8799999999999994e-05
Q05979,51014.4,3.99e-05
P32495,17135.3,0.000134
Q3E7Y7,6129.4,1e-08
P27810,46016.4,0.00012
Q01329,88464.8,8.6e-05
P35842,52741.1,0.000356
Q04430,40897.5,6.31e-05
P38070,59593.0,2.84e-05
P14904,57079.1,8.51e-05
P53865,67389.0,1.86e-05
P38915,66117.1,7.8e-05
P0C5R6,6923.2,1.0700000000000001e-06
P39549,8903.9,1.02e-06
P21657,109179.7,8.84e-06
Q06405,11322.3,0.000169
Q03390,25846.9,2.9100000000000003e-05
P38823,46094.5,2.84e-05
Q12308,67676.0,1.98e-05
Q03786,22173.9,2.13e-05
P38733,15465.6,1.2700000000000001e-06
Q12141,198666.8,6.16e-06
P40312,13283.9,0.000186
P0C5Q9,3817.4,1.0900000000000002e-06
Q12038,114520.9,9.1e-06
Q04033,42471.3,1.75e-06
P26755,13810.9,8.36e-05
P43545,32011.4,2.42e-06
P09457,22823.7,0.000711
Q12219,35001.1,1.3600000000000001e-06
Q04182,172264.5,3.71e-05
P53743,36409.2,0.000125
Q8TGS2,5710.7,
P25642,16394.5,4.47e-05
P38885,34121.8,5.3200000000000006e-05
Q12300,83149.1,1.37e-06
P13902,17383.1,1.0300000000000001e-05
P52924,43867.9,2.16e-05
P38850,123020.3,1.95e-05
O13544,14094.5,1.0700000000000001e-06
P38771,26424.1,2.5699999999999998e-05
Q3E786,7827.1,
P06776,60989.3,6.56e-05
P53983,77643.9,3.79e-06
Q12444,16346.9,1.95e-06
Q07435,12171.8,1.32e-06
P42933,42174.5,1.6299999999999999e-06
P35723,23472.7,0.000156
Q02521,20651.6,1.0199999999999999e-05
P09119,58055.3,2.4e-06
P38764,109406.5,0.002722
Q12209,78967.3,1.38e-06
