uniprot,mw,abundance
P38789,51764.0,9.68e-05
P32343,65061.0,5.0099999999999995e-06
P25390,152718.0,1.69e-06
P38931,160001.0,4.72e-06
P47821,37791.0,2.57e-06
P18480,102543.0,2.01e-05
P38858,27784.0,0.000101
P38282,33772.0,3.0399999999999997e-05
Q08673,22048.0,1.08e-05
P39073,62847.0,3.03e-06
P32867,33106.0,4.8e-05
P11972,79716.0,9.31e-05
P41930,52545.0,1.23e-06
Q04902,26040.0,2.58e-06
Q03782,56498.0,8.32e-06
P47057,49002.0,1.93e-05
Q03954,18910.0,7.09e-06
P36131,34078.0,6.88e-06
P06844,38800.0,1.82e-05
P09007,25514.0,1.9600000000000002e-05
P38163,111623.0,3.11e-06
P25567,48060.0,0.000291
P20424,59624.0,2.6e-05
P32583,41015.0,0.000172
Q06688,31707.0,7.04e-05
P36007,34899.0,4.01e-06
P32584,27888.0,3.06e-05
Q06010,117579.0,3.3e-05
P38359,95951.0,1.74e-06
Q05471,174530.0,1.11e-05
P53873,40308.0,1.44e-06
P04802,63516.0,0.000628
P15179,75461.0,2.47e-05
Q06817,71018.0,3.47e-05
P31377,29049.0,1.95e-06
P53616,43442.0,0.000214
Q03088,92144.0,5.73e-05
P38869,26284.0,2.16e-05
Q06707,15121.0,3.77e-05
P32944,92468.0,6.24e-06
P09547,147938.0,7.84e-06
P53937,16089.0,9.27e-06
Q08553,20866.0,1.92e-05
P53852,87530.0,0.000419
P53277,24803.0,2.62e-05
P39015,29995.0,0.001079
P53101,51828.0,3.58e-06
P38637,36485.0,2.0300000000000002e-05
P38198,174177.0,4.55e-05
P53312,46901.0,0.000162
Q06524,24305.0,1.6499999999999999e-06
Q06677,75020.0,2.72e-05
P31376,72514.0,1.51e-05
P39706,48655.0,1.0199999999999999e-05
P08153,79775.0,7.93e-06
P40342,17097.0,1.6800000000000002e-05
P53538,23469.0,2.16e-06
Q03770,95744.0,1.47e-06
P25379,39301.0,0.000393
P25344,38971.0,1.7e-05
P25604,43330.0,1.13e-05
P46675,100918.0,3.1899999999999996e-05
P37296,101661.0,1.36e-05
P32911,12312.0,0.001187
Q12325,99651.0,1.48e-06
Q12286,30258.0,1.72e-06
P36167,27466.0,1.3600000000000001e-06
P38688,73541.0,0.000216
P36057,26974.0,0.000108
Q03175,40200.0,7.56e-06
P36077,13854.0,1.13e-05
P10080,32990.0,0.000607
Q07084,78529.0,1.6899999999999997e-05
P42845,45684.0,8.18e-06
P33894,107200.0,1.72e-06
Q03497,102362.0,4.79e-05
P39932,63532.0,7.7e-08
P54000,33102.0,8.65e-05
P53394,83384.0,4.41e-06
P54003,33830.0,0.000485
Q12254,27611.0,1.1e-05
P09959,90560.0,4.11e-05
Q04175,108405.0,0.000226
P32597,156743.0,5.98e-05
P38992,40734.0,0.000489
P53032,33191.0,1.17e-05
P32580,84324.0,1.73e-05
P32048,66128.0,2.71e-05
P39965,65880.0,7.21e-06
Q12516,49580.0,0.000134
Q12020,45140.0,1.24e-05
P38687,69006.0,0.000139
P40150,66595.0,0.003532
P24276,139954.0,5.8e-05
P38871,65815.0,1.49e-06
P50104,109825.0,3.5299999999999997e-06
P38699,83473.0,6.25e-06
P01098,10062.0,2.7e-05
Q05515,54368.0,0.000617
P53201,55213.0,2.85e-05
P36104,37122.0,1.86e-05
P32591,92926.0,4.65e-05
P11325,101920.0,2.93e-05
Q06563,22915.0,1.66e-05
P07284,53310.0,0.000925
P43637,62091.0,4.01e-07
Q00764,56148.0,0.000238
P38811,433180.0,1.06e-05
Q03784,24863.0,3.84e-05
P34760,21590.0,0.004644
P36097,118889.0,8.580000000000001e-06
P36096,87880.0,1.3600000000000001e-06
P33122,32689.0,6.69e-06
P06785,35047.0,3.39e-05
Q99344,33278.0,1.06e-05
P38820,49361.0,4.3799999999999994e-05
P52491,21203.0,2.98e-06
P15565,64052.0,0.000247
P38793,56514.0,6.04e-05
P09880,95337.0,8.659999999999999e-05
P00937,53489.0,0.000321
P00931,76626.0,0.000873
Q99394,30749.0,5.62e-06
Q06177,9834.0,2.77e-05
P13099,74371.0,0.0003
Q06266,55468.0,5.4e-06
P40032,74041.0,0.000153
P53257,35137.0,1.91e-06
Q08919,88756.0,4.75e-06
P00912,24144.0,2.43e-05
P25372,14432.0,2.62e-05
P38342,35973.0,0.000131
Q07381,90748.0,4.72e-05
P47168,48649.0,1.49e-05
P38962,23148.0,1.55e-05
Q04183,147662.0,1.05e-05
Q03660,128131.0,7.1299999999999995e-06
Q02648,64855.0,8.109999999999999e-05
Q03337,31722.0,7.52e-05
P22217,11235.0,0.000367
P22803,11204.0,0.000614
Q12094,35686.0,3.96e-05
P16649,78308.0,0.000138
Q12256,73223.0,0.000216
Q08693,91995.0,4.58e-06
Q12463,50073.0,3.34e-05
P46959,43920.0,8.240000000000001e-05
P41814,54389.0,3.9200000000000004e-05
Q03774,50488.0,8.56e-05
P32893,63368.0,1.6100000000000002e-05
P32643,34768.0,2.2e-05
P35180,20317.0,0.000102
P06786,164215.0,7.54e-05
P53283,67589.0,1.5199999999999998e-05
P36029,69243.0,1.94e-06
P53738,15066.0,0.000181
P33753,72852.0,3.32e-05
Q07527,165048.0,4.4e-05
P49957,32439.0,2.4100000000000003e-05
Q12009,33391.0,5.09e-05
P32356,85879.0,6.170000000000001e-05
Q05024,26471.0,2.42e-05
Q12383,54095.0,2.15e-05
P07285,41374.0,6.28e-05
P00899,56768.0,0.000216
P38816,37087.0,5.05e-05
P40061,164368.0,1.83e-06
Q3E790,9579.0,2.14e-05
P14682,34065.0,9.42e-05
P0CG63,42826.0,0.000197
P34219,59226.0,1.1599999999999999e-05
P28584,101087.0,1.0900000000000002e-06
P38238,34701.0,4.34e-05
P38334,19700.0,1.38e-05
P46944,80495.0,7.95e-05
P29509,34238.0,0.003037
Q04120,21615.0,5.79e-05
P38427,123018.0,0.000123
P38254,86353.0,3.46e-05
Q06412,149113.0,1.79e-06
P20049,50923.0,5.0799999999999995e-05
Q08960,89805.0,0.000114
P25037,92769.0,0.000152
Q02159,18520.0,6.21e-05
P54730,46965.0,4.1200000000000005e-05
P38349,50031.0,2.87e-05
P38067,54189.0,7.93e-06
P43604,18809.0,7.55e-06
P40537,116883.0,6.62e-06
P38627,64511.0,7.309999999999999e-05
Q04235,52726.0,1.21e-05
P52492,17753.0,6.07e-06
P06104,19706.0,4.8299999999999995e-05
P38237,88630.0,3.52e-05
P50101,143564.0,5.2600000000000005e-05
P18562,24594.0,0.000239
P0CF16,33971.0,1.99e-06
P22515,114266.0,0.000931
P54860,109916.0,6.0700000000000005e-05
P32837,61873.0,1.42e-06
Q03327,57543.0,1.4099999999999999e-05
P12887,40471.0,4.41e-05
P38152,32173.0,1.59e-05
P38319,62333.0,1.9600000000000002e-05
P0CF17,84602.0,1.7e-06
Q08747,25967.0,7.97e-06
P15732,16281.0,3.73e-05
P33202,167843.0,8.27e-05
P26370,61224.0,1.37e-05
P36164,38311.0,0.00011
P53250,37071.0,4.4e-05
Q08282,78957.0,1.57e-05
Q12229,52943.0,3.7599999999999996e-06
P53044,39810.0,7.64e-05
Q04511,76860.0,8.32e-06
P32772,25732.0,1.28e-06
Q02724,72378.0,8.47e-06
P25040,45994.0,5.0600000000000003e-05
P53177,30806.0,3.52e-05
P52488,71259.0,0.000172
P21734,24178.0,0.00011
P34223,46987.0,0.000108
P08067,23365.0,6.14e-05
P36137,50981.0,5.31e-06
Q03010,51022.0,4e-05
P48412,44924.0,2.08e-05
Q06672,23713.0,0.000144
Q03860,15882.0,5.63e-05
Q04767,18693.0,3.26e-05
P43123,53476.0,0.000165
P53874,88531.0,2.62e-05
Q02863,56920.0,6.4000000000000006e-06
Q01476,146355.0,4.7e-05
P43593,57111.0,0.000222
P50102,53623.0,1.55e-05
Q04228,66761.0,0.000116
P47049,45016.0,1.45e-05
P39547,27117.0,1.7100000000000002e-05
Q12063,42557.0,2.76e-05
P28274,64710.0,0.00071
P34241,203287.0,7.670000000000001e-05
P34247,29735.0,1.0199999999999999e-05
P53254,140485.0,0.000138
P31412,44189.0,0.000304
P36172,63361.0,1.08e-06
P40157,88846.0,6.39e-05
Q12045,75730.0,1.3e-05
Q06685,129755.0,0.000147
Q12151,100340.0,8.779999999999999e-06
P23202,40271.0,7.64e-05
Q06525,54139.0,1.38e-05
P32630,19335.0,1.24e-06
P39111,13461.0,0.000133
P38358,51677.0,4.4699999999999996e-06
P52490,17468.0,0.0001
P29340,21118.0,3.05e-06
P19812,224838.0,1.6899999999999997e-05
Q07963,216778.0,3.03e-06
P38290,32197.0,1.23e-06
P27515,56296.0,1.7800000000000002e-05
P40362,66424.0,0.000147
Q06078,104791.0,4.5299999999999997e-05
P38882,65271.0,0.00099
P21373,59469.0,5.35e-05
P25591,47843.0,1.6299999999999999e-06
P39968,63208.0,0.000183
Q07468,122882.0,7.1e-06
P32912,36711.0,3.18e-05
Q12059,52853.0,1.35e-06
Q08562,184406.0,3.43e-06
P38293,16760.0,2.49e-05
P39001,91124.0,1.0300000000000001e-05
Q05776,20108.0,1.29e-05
Q04411,88648.0,1.29e-05
P53146,28107.0,1.65e-05
Q05946,91032.0,0.000115
Q12220,106342.0,0.000154
Q04305,57686.0,0.000354
Q12339,28801.0,0.000144
P40498,83991.0,2.5300000000000002e-05
Q06679,87801.0,0.000106
Q3E7B6,8381.0,2.15e-07
P40522,71421.0,6.19e-06
P36026,82703.0,1.22e-06
P39538,143192.0,8.25e-05
Q01477,101917.0,0.00012
P32861,55988.0,0.000447
Q04006,20921.0,8.269999999999999e-06
Q12132,43518.0,1.4099999999999998e-06
P36135,36955.0,0.000804
Q04177,72002.0,0.000321
Q06708,99773.0,0.000114
P53950,128140.0,2.1800000000000003e-06
Q08474,11764.0,1.17e-06
Q12241,32498.0,5.05e-06
P17255,118637.0,0.002556
P16140,57749.0,0.00182
P48836,12713.0,0.000299
P23968,22596.0,8.25e-05
Q04602,85683.0,3.66e-05
Q03785,52136.0,1.62e-05
P25386,206452.0,7.09e-05
P40055,62317.0,6.13e-05
P53241,69083.0,1.76e-05
Q08438,73649.0,2.81e-06
P53076,108179.0,1.92e-05
P32319,177777.0,0.000106
P15731,16456.0,0.001995
P33296,28383.0,1.93e-05
P28263,24633.0,2.23e-05
P32571,105192.0,1.25e-05
P39944,92261.0,4.54e-06
P40453,123134.0,8.23e-06
Q06682,56737.0,7.41e-05
P41834,40539.0,6.429999999999999e-06
P38709,56000.0,0.000114
P35200,26506.0,3.3799999999999995e-05
P47108,135118.0,3.51e-05
Q04500,103023.0,5.46e-05
Q03714,96653.0,2.11e-05
P23642,61092.0,5.18e-05
P32610,29194.0,0.000148
P22203,26471.0,0.000513
P40080,23489.0,2.6399999999999998e-05
P38759,31013.0,5.1399999999999996e-05
P20795,79271.0,1.51e-05
Q05919,50860.0,1.11e-05
P52917,48172.0,0.000104
P36116,18912.0,1.05e-05
P53285,54515.0,6.519999999999999e-06
P47161,92018.0,0.00058
P50623,17911.0,6.77e-05
P35127,26385.0,5.71e-06
P38187,83856.0,6.19e-06
P39967,86244.0,3.4e-06
Q08926,34222.0,1.19e-05
P40554,11028.0,1.99e-05
P42945,200082.0,0.000349
P53276,80191.0,0.000294
P40547,105491.0,2.62e-06
P41806,8435.0,2.77e-05
P36017,23081.0,0.000138
Q02767,27702.0,1.49e-05
P47061,95449.0,1.24e-05
O13549,12919.0,1.3899999999999998e-06
O13584,12069.0,1.3899999999999998e-06
Q03433,32021.0,2.5400000000000002e-06
Q06385,39287.0,6.0700000000000005e-05
P43585,95441.0,0.000304
P40438,174428.0,5.19e-06
Q08924,114461.0,5.17e-05
P34761,71253.0,8.54e-05
P39102,51347.0,8.609999999999999e-05
Q12208,33694.0,5.0999999999999995e-06
Q02931,101237.0,9.829999999999999e-05
P35194,287560.0,3.21e-05
Q02354,52418.0,0.000119
P40003,31365.0,2.4100000000000002e-06
P53058,22152.0,1.37e-06
P38329,123999.0,2.92e-06
Q05934,102500.0,3.73e-05
P32563,95529.0,0.000638
P21576,78737.0,0.000263
P36095,26242.0,3.34e-05
P40343,70974.0,1.85e-05
Q04179,37960.0,9.810000000000001e-06
P32366,39791.0,0.000171
P32842,17037.0,3.12e-05
P40463,47961.0,3.1899999999999996e-05
P38735,180926.0,3.71e-06
P53262,29678.0,0.000308
Q04272,25638.0,1.62e-05
P22543,100921.0,2.07e-05
Q12215,58230.0,8.09e-06
P38838,30627.0,1.7800000000000001e-06
Q06696,64018.0,2.35e-05
O13554,12162.0,1.32e-06
P53142,54331.0,1.6499999999999999e-06
P53853,30615.0,3.66e-05
Q08831,57557.0,4e-05
P40151,66544.0,1.47e-05
P41807,54416.0,0.000434
P25515,16351.0,0.000573
Q04301,62640.0,1.4e-06
P25594,50225.0,2.16e-06
Q99385,44646.0,8.8e-05
P04840,30428.0,0.002038
P40478,31177.0,4.86e-06
P40041,56638.0,1.7e-05
P42839,102499.0,6.63e-06
P32913,63204.0,8.620000000000001e-05
P34110,109142.0,4.21e-05
Q12071,101520.0,3.03e-05
Q92331,76484.0,7.43e-05
Q03944,67284.0,1.0199999999999999e-05
P40046,14371.0,0.000163
Q02725,96553.0,0.000156
Q03631,107561.0,1.11e-05
P38784,21078.0,1.0199999999999999e-05
Q04311,72733.0,4.99e-05
Q07878,357849.0,4.46e-05
Q03308,92741.0,2.07e-05
P39904,74333.0,3.5600000000000005e-05
P47111,15664.0,2.84e-05
Q03913,22811.0,1.33e-06
Q03388,90580.0,8.32e-06
P40890,174402.0,4.86e-06
Q03897,130946.0,7.51e-06
P38739,63808.0,2.23e-06
P47165,23671.0,1.2699999999999999e-05
P22147,175460.0,0.000298
P32341,25287.0,2.22e-05
P22219,166372.0,5.16e-06
P47142,23558.0,1.46e-06
P38959,113412.0,1.4599999999999999e-05
Q06263,37316.0,6.25e-05
Q12416,32901.0,1.9699999999999998e-05
Q07993,38600.0,1.8400000000000002e-06
P47075,83155.0,0.000193
Q04338,24668.0,6.29e-06
Q07655,70690.0,2.1899999999999997e-05
P23643,116922.0,2.18e-05
P38932,67017.0,6.63e-05
Q03390,25862.0,2.9100000000000003e-05
Q12016,20101.0,2.94e-05
P39702,144962.0,8.439999999999999e-06
P54787,52483.0,5.5100000000000004e-05
P37370,82594.0,1.43e-05
P33418,126820.0,4.65e-05
P33301,96365.0,5.38e-06
P53832,52292.0,1.17e-05
Q12363,48383.0,0.000363
P30822,124104.0,0.000194
Q02792,115934.0,2.8899999999999998e-05
P12611,55346.0,3.27e-05
P40489,72687.0,9.03e-06
P42826,68321.0,4.1700000000000004e-05
Q12206,51951.0,9.609999999999999e-05
P43582,22655.0,6.62e-05
Q3E791,11308.0,1.0000000000000001e-07
Q03935,43597.0,1.24e-05
P0C269,4642.0,0.00015528148944099398
P0C5L1,9173.0,2.4199999999999997e-07
O43137,9405.0,8.759999999999999e-05
Q3E7Y5,76246.0,1.17e-05
Q12217,49067.0,1.37e-05
Q3E755,6460.0,3.4000000000000003e-07
Q8TGQ3,4380.0,0.00015528148944099398
P38317,14787.0,1.12e-06
P38322,15803.0,1.3e-06
P38142,53526.0,8.19e-06
P38177,51997.0,1.0300000000000001e-05
P38214,16067.0,1.15e-06
P38083,46445.0,1.4e-06
P38275,15524.0,1.38e-06
P38276,20454.0,1.75e-05
Q96VH1,9467.0,4.22e-05
Q96VH2,9572.0,1.02e-06
Q3E830,8097.0,5.280000000000001e-07
Q3E819,7266.0,0.00015528148944099398
P39559,11143.0,1.03e-06
P39563,11139.0,1.35e-05
P39564,18011.0,1.22e-06
Q12193,198869.0,4.26e-06
Q3E781,4086.0,1.59e-07
P38296,14440.0,1.23e-06
P38354,16811.0,4.21e-06
P38338,80426.0,2.36e-06
P38202,12401.0,8.58e-05
P38749,37955.0,2.18e-05
P40574,28386.0,4.46e-06
P40017,103334.0,3.16e-05
P0C5L0,5740.0,0.00015528148944099398
Q3E794,6143.0,0.00015528148944099398
P0C5L3,5603.0,1.13e-06
Q8TGQ4,3562.0,9.5e-08
Q12491,202215.0,1.95e-06
P0C268,6873.0,6e-08
P38362,18881.0,1.3600000000000001e-06
P38209,15301.0,1.55e-06
P38201,42604.0,2.95e-06
A0A023PZE2,12154.0,6.4e-08
O13588,11336.0,9.72e-07
Q8TGR8,35789.0,0.00015528148944099398
P39703,23740.0,1.29e-06
A0A023PXB9,13391.0,9.84e-07
P0C5M5,4317.0,0.00015528148944099398
A0A023PXI8,12380.0,0.00015528148944099398
P40083,16603.0,2.74e-06
P40093,38174.0,0.000144
Q3E838,3377.0,1.06e-06
Q8TGU2,9953.0,0.00015528148944099398
Q12331,30634.0,4.65e-05
P0C5N2,4636.0,0.00015528148944099398
P0CX67,49129.0,1.4099999999999999e-05
P53205,12409.0,1.75e-07
Q8TGT7,4538.0,0.00015528148944099398
Q3E786,7827.0,0.00015528148944099398
P53240,14391.0,9.93e-07
P53247,14066.0,9.300000000000001e-08
P53272,45305.0,5.58e-06
P53284,13248.0,0.00015528148944099398
P0C5N3,18103.0,5.690000000000001e-06
P50089,89241.0,2.0399999999999998e-05
P53325,16077.0,1.4099999999999998e-06
P33199,14961.0,1.22e-06
P53126,12228.0,1.0300000000000001e-07
P53110,41635.0,1.2800000000000001e-05
P53106,21924.0,1.4099999999999998e-06
P53100,42984.0,1.4099999999999999e-05
A0A023PXF2,12235.0,1.23e-07
P38900,70128.0,1.2e-06
A0A023PXF5,11974.0,1.15e-06
P0C5N6,6741.0,0.00015528148944099398
P0C2J7,207970.0,1.94e-07
Q8TGN2,8685.0,0.00015528148944099398
P0CT86,8955.0,0.00015528148944099398
P47099,49112.0,1.62e-05
P0C5N9,8426.0,1.32e-06
P0C5P1,4051.0,1.44e-06
Q8TGT3,4015.0,0.00015528148944099398
P47148,32208.0,3.77e-05
P47159,49664.0,7.8e-08
P47181,38972.0,1.55e-05
P47073,11271.0,1.4499999999999999e-06
P47038,13854.0,1.15e-06
P47022,25598.0,2.5e-06
P0CL26,8646.0,9.429999999999999e-07
P46994,14007.0,2.78e-05
P39541,25439.0,0.00015528148944099398
P47087,23190.0,5.88e-06
Q8TGM9,10073.0,0.00015528148944099398
P36134,29208.0,3.89e-06
P36092,12448.0,1.28e-06
P34245,15443.0,1.5800000000000001e-06
P36015,22707.0,7.45e-05
Q02209,41300.0,2.8800000000000002e-05
Q07988,24462.0,2.2000000000000002e-08
Q12110,49493.0,3.92e-06
Q12244,97610.0,5.13e-06
Q99208,155398.0,1.32e-06
Q3E798,9985.0,2.05e-06
Q12259,55601.0,9.65e-06
P0CX68,49129.0,0.00015528148944099398
Q12088,198462.0,4.54e-06
P0CE96,13138.0,3.54e-06
O13550,13718.0,1.4e-06
O13540,14742.0,1.8799999999999998e-06
Q05881,40928.0,0.000122
Q06170,27424.0,1.57e-05
Q06139,11348.0,2.08e-06
O13565,20283.0,1.56e-05
Q06409,221563.0,5.65e-06
O13557,20581.0,1.2e-06
P0C5P8,3325.0,1.55e-06
P0CY01,18593.0,0.00015528148944099398
Q3E809,6103.0,0.00015528148944099398
Q6Q571,13395.0,1.06e-06
A0A023PYJ0,13446.0,0.00015528148944099398
Q8TGS8,7228.0,0.00015528148944099398
P0CX76,48993.0,1.8e-05
Q04215,49274.0,5.47e-06
Q6B0X2,11980.0,2.23e-07
Q3E7B5,7276.0,8.800000000000001e-08
Q8TGS5,4109.0,0.00015528148944099398
A0A023PYJ7,13469.0,1.0500000000000001e-06
A0A023PXQ9,11216.0,1.17e-06
Q03829,40992.0,1.7899999999999998e-05
Q03231,17602.0,7.74e-06
Q03648,52246.0,1.29e-05
Q04018,37383.0,1.3600000000000001e-06
Q04835,46659.0,6.3399999999999994e-06
Q04909,8984.0,1.28e-06
P32843,96689.0,6.28e-05
Q03629,22461.0,3.31e-05
Q03759,12339.0,2.98e-05
Q03207,14473.0,1.61e-06
Q03675,14530.0,5.43e-06
Q03687,46872.0,1.6100000000000002e-05
Q04364,59065.0,1.1100000000000002e-06
Q04773,15977.0,8.190000000000001e-05
Q04436,13266.0,6.09e-07
P42840,32308.0,4.3899999999999995e-06
P53717,14726.0,1.08e-05
P53948,11628.0,1.42e-06
P0CL30,17367.0,6.350000000000001e-07
P53921,13244.0,3.5699999999999997e-06
P53887,14643.0,3e-08
P53880,17611.0,1.4499999999999999e-06
P53876,12470.0,5.26e-06
Q08293,11783.0,1.94e-06
Q3E7A5,6999.0,0.00015528148944099398
Q08741,12155.0,1.24e-06
Q08748,147426.0,5.05e-06
P0C5R1,8600.0,2.26e-07
Q12182,36908.0,1.95e-05
P0C5R2,9565.0,0.00015528148944099398
P53049,166728.0,4.6299999999999994e-05
Q08419,12358.0,8e-06
Q12274,19401.0,1.19e-05
Q04203,9904.0,1.06e-06
O13520,19682.0,1.19e-06
Q06813,42594.0,1.48e-06
O13586,11948.0,1.6000000000000001e-06
Q02872,19819.0,2.44e-06
Q06107,36750.0,5.7e-05
Q12414,198576.0,1.04e-05
Q2V2P0,9249.0,0.00015528148944099398
Q8TGQ7,3584.0,0.00015528148944099398
O13575,13194.0,1.35e-06
Q08930,41032.0,2.02e-05
Q12697,166750.0,1.05e-05
P46951,95366.0,3.14e-05
Q06328,35179.0,6.670000000000001e-05
Q12303,54570.0,2.1800000000000003e-06
P40583,58214.0,1.6e-08
O13559,156367.0,1.4099999999999998e-06
P25036,52089.0,1.29e-06
P38374,7365.0,1.2699999999999999e-05
Q12024,51359.0,0.000177
P25601,16049.0,0.00015528148944099398
P25616,36278.0,8.35e-06
P25352,16064.0,1.25e-06
Q03205,23249.0,1.5e-06
Q12025,22769.0,4.34e-05
Q07530,34295.0,2.4900000000000003e-06
Q07541,16947.0,6.59e-05
Q03900,57194.0,4.34e-06
A0A023PZA4,13179.0,1.23e-06
Q3E789,5589.0,1.03e-06
Q3E796,7673.0,2.1600000000000003e-07
P0C5L9,2930.0,1.69e-06
P87282,13616.0,1.46e-06
Q6Q5X2,5966.0,1.53e-05
Q2V2P7,9103.0,3.7799999999999997e-07
P87272,14111.0,1.18e-06
Q03057,15912.0,1.5800000000000001e-06
A0A023PYD7,18445.0,1.34e-06
Q02896,37231.0,3.33e-06
P39971,24465.0,1.29e-06
Q04210,19178.0,1.48e-06
P43546,16595.0,1.37e-06
Q8TGU0,3169.0,0.00015528148944099398
P53185,102371.0,9.15e-06
Q12085,49056.0,1.64e-05
Q3E744,10027.0,0.00015528148944099398
P53209,22226.0,1.98e-06
P53225,12325.0,9.91e-07
P53243,92250.0,1.29e-06
P53268,15399.0,1.48e-06
Q99315,178307.0,4.7499999999999995e-07
P53282,14462.0,1.2e-06
P53291,13193.0,1.1399999999999999e-06
P53302,13396.0,1.54e-06
P53329,20015.0,2.57e-07
P53190,12210.0,7.299999999999999e-08
Q12222,43206.0,1.92e-06
P53133,30755.0,9.43e-06
P53113,24082.0,1.29e-06
P53105,13679.0,0.00015528148944099398
Q8TGT6,3505.0,0.00015528148944099398
A0A023PYG5,12274.0,0.00015528148944099398
P0CL32,7517.0,0.00015528148944099398
P40500,23859.0,1.38e-06
P40455,27201.0,1.29e-06
P53093,25995.0,1.72e-06
P46986,12477.0,1.33e-06
Q2V2P3,8519.0,1.1699999999999999e-07
Q3E826,8858.0,2.7699999999999995e-07
Q3E7A0,4678.0,1.26e-06
P0C5P4,5842.0,1.26e-06
P0CX72,48953.0,2.0300000000000002e-05
P0CX75,48993.0,1.8e-05
Q05777,25762.0,1.1400000000000001e-05
P0C2J6,49847.0,0.00015528148944099398
A0A023PZG4,11596.0,2.7e-06
O13544,14090.0,1.0700000000000001e-06
Q06158,13801.0,1.37e-06
Q06137,58386.0,4.1200000000000005e-05
Q06689,72698.0,0.000225
P0CX17,24171.0,5.2e-08
P0CL39,18568.0,6.999999999999999e-09
P38746,45715.0,2.2100000000000002e-05
P47147,80152.0,1.45e-05
P53831,14073.0,1.18e-06
P53723,47093.0,0.000384
P53726,13725.0,2e-06
P53737,15316.0,1.6200000000000002e-06
P53740,44542.0,4.8899999999999996e-05
P53749,69663.0,1.23e-06
P53754,31219.0,1.4e-06
P40009,71852.0,9.630000000000001e-06
P53902,14844.0,3.700000000000001e-08
P53888,14681.0,1.75e-06
P40159,20151.0,1.75e-05
P53857,47823.0,6.53e-06
Q3E807,8638.0,0.00015528148944099398
Q08172,20110.0,1.46e-06
Q8TGS1,7709.0,0.00015528148944099398
Q3E7Z9,3621.0,2.7e-07
P36025,31880.0,2.25e-05
Q99345,12781.0,1.1399999999999999e-06
Q08504,12335.0,3.13e-05
Q08521,12384.0,1.34e-06
Q12273,198614.0,8.3e-06
Q08621,14191.0,3.9e-08
Q12249,16010.0,0.00015528148944099398
Q12225,12688.0,1.23e-06
O14468,8617.0,1.6100000000000002e-05
Q08157,60901.0,9.289999999999999e-06
Q12402,20270.0,0.000161
Q12204,81769.0,7.54e-06
Q08428,15256.0,1.32e-06
Q3E752,7055.0,9.66e-07
Q12194,54893.0,0.000556
Q02864,18435.0,2.56e-06
Q06833,87324.0,3.99e-05
Q02961,45014.0,3.11e-06
P0CX73,48953.0,2.0300000000000002e-05
O13519,12929.0,1.29e-06
P0C5R7,8063.0,1.26e-06
Q08994,11766.0,1.26e-06
A0A023PXI5,21368.0,1.81e-06
P38070,59591.0,2.84e-05
O13537,13740.0,1.16e-06
P38899,68851.0,1.26e-06
Q8TGT4,8926.0,2.37e-07
P0CX93,10917.0,1.25e-06
P0C5N4,3071.0,0.00015528148944099398
P38729,17570.0,1.8999999999999998e-06
P38763,28996.0,1.33e-06
P38765,32563.0,8.170000000000001e-05
P38690,46864.0,8.65e-06
P38829,25675.0,2.8899999999999998e-05
P38842,27146.0,2.31e-06
P38867,52048.0,1.69e-06
Q03888,27550.0,2.5000000000000002e-08
A0A023PXN3,14499.0,2.51e-07
A0A023PXN9,16970.0,1.35e-06
P40560,59732.0,2.87e-06
P40556,41954.0,1.08e-06
P40524,12045.0,5.690000000000001e-06
P40488,11290.0,9.499999999999999e-07
P40483,77414.0,1.51e-05
P28626,16851.0,1.1100000000000002e-06
P40434,197512.0,1.28e-06
P47098,198652.0,4.929999999999999e-06
P47023,48035.0,5.400000000000001e-08
P47131,11250.0,2.6399999999999998e-05
P47172,39902.0,4.58e-06
P47184,13940.0,1.12e-06
P47066,11533.0,1.1000000000000001e-08
P36099,22956.0,1.12e-06
P35725,19004.0,4.35e-05
P36081,46036.0,0.000116
P36061,22674.0,1.2700000000000001e-06
P35995,82248.0,2.17e-06
Q07967,29985.0,1.0800000000000001e-07
Q07990,16950.0,4.91e-05
Q12336,19283.0,1.38e-06
Q07888,154988.0,1.28e-06
Q12528,12655.0,2.7999999999999996e-08
Q12174,12739.0,1.0700000000000001e-06
A0A023PXP4,14669.0,0.00015528148944099398
O13573,12402.0,1.1e-06
O13542,13303.0,4.1900000000000005e-06
O13543,13120.0,1.8299999999999998e-07
Q3E747,9738.0,7.73e-05
P0C5Q2,3191.0,1.38e-06
Q6Q572,11879.0,1.24e-06
A0A023PXQ4,43890.0,1.37e-06
Q8TGS7,3091.0,0.00015528148944099398
P40214,38570.0,2.1e-05
P40218,25915.0,1.48e-06
Q03823,95097.0,6.2300000000000005e-06
Q04814,15635.0,3.71e-06
Q04838,11816.0,1.4099999999999998e-06
Q03263,59562.0,1.31e-06
Q04893,113181.0,0.00015528148944099398
Q03722,76138.0,1.55e-05
P38087,36555.0,1.17e-05
P0CL35,18627.0,0.00015528148944099398
Q03099,155553.0,1.26e-06
Q04304,24882.0,5.59e-05
Q8TGL7,3413.0,1.7e-08
Q3E841,10781.0,5.74e-05
Q8TGQ9,3350.0,0.00015528148944099398
Q3E7Z1,7681.0,1.0800000000000001e-07
P53960,50964.0,2.69e-05
P53922,17914.0,1.52e-06
P53878,46503.0,0.000137
Q12351,15482.0,1.24e-06
Q08187,22429.0,1.4499999999999999e-06
